3222,S,169,30
3223,B,125,260
3224,S,132,470
3225,B,105,490
3226,B,108,290
3227,B,182,100
3228,B,166,270
3229,B,159,220
3230,B,118,360
3231,S,173,40
3232,S,160,400
3233,B,169,150
3234,S,103,280
3235,B,156,360
3236,B,165,460
3237,B,169,380
3238,S,167,70
3239,B,196,290
3240,B,169,400
3241,B,177,300
3242,B,153,160
3243,B,180,110
3244,B,125,240
3245,B,191,250
3246,S,147,440
3247,B,128,240
3248,S,196,330
3249,B,177,330
3250,B,138,480
3251,B,184,180
3252,S,179,70
3253,S,168,200
3254,S,104,310
3255,B,125,220
3256,B,123,480
3257,B,101,250
3258,S,134,280
3259,B,147,240
3260,S,194,320
3261,S,176,290
3262,S,107,60
3263,B,177,430
3264,S,140,200
3265,B,102,100
3266,B,129,250
3267,B,111,200
3268,B,200,490
3269,S,188,230
3270,S,146,90
3271,B,190,50
3272,S,151,90
3273,S,115,70
3274,B,120,150
3275,S,171,300
3276,S,165,270
3277,B,139,110
3278,B,189,190
3279,S,136,10
3280,S,189,100
3281,B,162,290
3282,B,178,380
3283,S,184,70
3284,B,181,230
3285,S,147,360
3286,B,162,480
3287,S,105,220
3288,S,163,260
3289,B,147,220
3290,B,110,10
3291,B,122,200
3292,B,127,70
3293,S,149,330
3294,S,192,330
3295,B,140,180
3296,S,184,80
3297,S,168,90
3298,S,118,500
3299,S,150,240
3300,B,165,150
3301,S,110,330
3302,B,140,20
3303,S,152,210
3304,B,172,230
3305,S,125,340
3306,B,196,300
3307,S,152,410
3308,B,129,120
3309,B,161,470
3310,B,194,420
3311,B,177,350
3312,S,169,160
3313,S,176,390
3314,B,114,300
3315,B,168,380
3316,B,143,180
3317,B,110,460
3318,S,189,260
3319,S,133,500
3320,B,106,210
3321,S,194,210
3322,S,187,140
3323,B,183,350
3324,S,125,10
3325,S,190,450
3326,S,112,460
3327,B,105,300
3328,B,130,40
3329,B,144,310
3330,S,106,380
3331,B,120,120
3332,S,186,350
3333,B,164,370
3334,B,135,100
3335,S,111,360
3336,B,180,50
3337,B,111,260
3338,S,149,310
3339,S,149,410
3340,S,145,160
3341,S,176,160
3342,B,200,250
3343,B,184,450
3344,B,183,380
3345,S,196,440
3346,B,111,370
3347,B,165,370
3348,B,110,150
3349,B,107,60
3350,S,108,430
3351,B,138,390
3352,S,153,340
3353,B,127,420
3354,S,167,120
3355,S,133,480
3356,B,174,260
3357,S,184,90
3358,S,102,250
3359,S,110,340
3360,B,133,380
3361,S,190,10
3362,B,195,140
3363,S,170,400
3364,B,174,230
3365,S,132,10
3366,S,173,370
3367,S,198,310
3368,B,126,340
3369,S,176,120
3370,S,156,450
3371,B,188,480
3372,B,182,220
3373,S,190,300
3374,S,119,30
3375,S,107,100
3376,S,200,340
3377,S,163,70
3378,S,146,430
3379,S,169,400
3380,S,194,100
3381,S,196,500
3382,B,200,50
3383,B,145,490
3384,S,105,290
3385,B,146,230
3386,S,126,400
3387,B,126,280
3388,S,118,450
3389,S,127,280
3390,S,173,70
3391,B,181,50
3392,B,148,120
3393,B,109,150
3394,S,159,260
3395,S,127,310
3396,B,141,270
3397,B,103,100
3398,B,109,320
3399,B,153,20
3400,B,141,20
3401,B,115,270
3402,B,107,450
3403,B,164,60
3404,S,200,490
3405,B,136,230
3406,B,193,160
3407,S,150,200
3408,S,140,490
3409,S,195,300
3410,B,161,100
3411,B,161,310
3412,B,129,490
3413,B,169,470
3414,B,195,420
3415,S,133,340
3416,B,180,370
3417,B,122,180
3418,B,173,480
3419,B,170,170
3420,B,164,410
3421,B,162,160
3422,S,154,270
3423,B,107,500
3424,B,102,270
3425,S,167,480
3426,S,199,110
3427,B,107,60
3428,S,183,350
3429,S,113,290
3430,S,163,180
3431,B,119,380
3432,S,148,40
3433,S,198,390
3434,S,154,40
3435,S,131,370
3436,B,169,30
3437,B,155,280
3438,B,187,220
3439,S,173,100
3440,S,195,30
3441,S,118,270
3442,B,196,370
3443,S,148,20
3444,B,145,160
3445,S,134,50
3446,B,191,450
3447,S,122,50
3448,S,153,280
3449,B,110,260
3450,S,127,260
3451,B,114,270
3452,B,176,30
3453,B,114,370
3454,B,137,140
3455,S,182,100
3456,S,111,150
3457,B,133,480
3458,B,170,160
3459,B,125,240
3460,S,188,440
3461,S,171,350
3462,S,134,180
3463,S,163,260
3464,S,195,110
3465,B,118,270
3466,S,153,300
3467,S,144,110
3468,B,103,220
3469,B,133,410
3470,B,105,330
3471,S,170,240
3472,S,141,350
3473,B,114,310
3474,S,155,340
3475,B,108,50
3476,S,186,360
3477,B,128,190
3478,B,100,10
3479,B,143,190
3480,S,151,130
3481,S,106,10
3482,B,114,360
3483,S,195,290
3484,S,137,320
3485,B,145,200
3486,S,181,40
3487,B,150,380
3488,B,164,320
3489,B,171,250
3490,S,191,270
3491,B,131,430
3492,B,159,180
3493,B,132,80
3494,S,168,150
3495,S,117,300
3496,S,192,220
3497,S,100,260
3498,S,121,60
3499,S,198,280
3500,B,178,220
3501,S,145,400
3502,S,163,490
3503,B,130,430
3504,S,183,60
3505,B,145,190
3506,S,121,200
3507,S,160,140
3508,B,188,170
3509,B,126,120
3510,B,168,140
3511,B,173,180
3512,B,173,480
3513,S,197,100
3514,B,149,280
3515,S,174,360
3516,S,108,280
3517,S,104,120
3518,B,188,190
3519,S,191,170
3520,S,187,30
3521,B,139,170
3522,S,143,220
3523,B,175,240
3524,S,188,390
3525,B,186,20
3526,B,167,200
3527,B,163,270
3528,B,188,350
3529,B,112,440
3530,B,195,390
3531,B,173,450
3532,S,158,390
3533,B,144,20
3534,S,169,470
3535,B,187,30
3536,B,153,210
3537,B,186,480
3538,S,195,400
3539,B,123,380
3540,B,176,380
3541,B,183,150
3542,B,113,360
3543,S,131,50
3544,B,174,450
3545,S,145,250
3546,S,120,480
3547,B,142,190
3548,S,183,340
3549,S,121,280
3550,B,150,220
3551,B,102,440
3552,S,135,280
3553,B,174,110
3554,S,196,60
3555,B,133,370
3556,S,144,30
3557,S,187,470
3558,B,161,250
3559,B,132,170
3560,S,108,340
3561,B,163,40
3562,B,168,200
3563,B,181,280
3564,S,152,40
3565,B,108,240
3566,S,189,200
3567,B,129,430
3568,B,120,350
3569,S,112,340
3570,S,142,330
3571,B,193,120
3572,B,154,180
3573,S,177,430
3574,B,172,280
3575,S,119,350
3576,B,182,360
3577,B,134,40
3578,B,136,210
3579,B,113,70
3580,S,128,430
3581,S,155,290
3582,B,194,500
3583,B,164,210
3584,S,100,220
3585,B,114,80
3586,B,117,270
3587,S,182,50
3588,S,175,70
3589,S,163,80
3590,S,111,120
3591,B,191,270
3592,S,169,120
3593,B,153,450
3594,S,177,390
3595,S,180,210
3596,S,125,220
3597,B,195,460
3598,B,150,350
3599,B,128,160
3600,B,139,120
3601,S,111,360
3602,B,190,380
3603,B,155,330
3604,S,145,470
3605,S,142,250
3606,S,129,40
3607,B,166,390
3608,S,114,430
3609,B,138,470
3610,S,179,250
3611,S,145,10
3612,B,112,300
3613,S,199,460
3614,B,125,330
3615,S,107,430
3616,B,141,10
3617,S,197,120
3618,S,143,90
3619,S,177,240
3620,B,131,290
3621,B,134,110
3622,S,147,170
3623,B,184,110
3624,B,112,70
3625,S,192,60
3626,B,117,250
3627,B,158,130
3628,S,173,480
3629,B,104,140
3630,B,103,240
3631,B,173,50
3632,B,162,470
3633,S,145,50
3634,B,132,150
3635,S,163,500
3636,S,156,30
3637,B,148,150
3638,S,117,470
3639,B,194,180
3640,B,130,320
3641,S,177,370
3642,B,120,340
3643,S,192,500
3644,B,178,330
3645,B,147,470
3646,S,160,400
3647,B,105,120
3648,S,156,320
3649,B,184,500
3650,S,197,420
3651,B,190,140
3652,S,151,440
3653,S,114,30
3654,B,116,360
3655,S,187,20
3656,S,134,20
3657,B,163,170
3658,S,195,160
3659,S,114,60
3660,B,147,250
3661,B,171,290
3662,B,163,360
3663,S,101,370
3664,S,174,500
3665,S,177,480
3666,S,121,450
3667,S,174,480
3668,S,117,100
3669,S,132,20
3670,B,149,200
3671,S,117,500
3672,S,198,170
3673,B,185,200
3674,B,121,420
3675,B,118,290
3676,S,118,310
3677,B,144,490
3678,S,181,400
3679,B,129,400
3680,S,183,230
3681,B,131,160
3682,B,124,250
3683,B,118,400
3684,B,150,170
3685,S,103,50
3686,S,167,130
3687,B,164,20
3688,S,191,150
3689,S,104,350
3690,B,126,460
3691,S,127,120
3692,B,108,400
3693,B,186,60
3694,B,130,90
3695,S,197,190
3696,B,183,40
3697,S,130,70
3698,B,189,110
3699,S,132,130
3700,S,168,20
3701,S,176,110
3702,B,179,400
3703,B,194,80
3704,S,130,430
3705,S,145,160
3706,S,171,350
3707,B,155,420
3708,S,122,390
3709,B,156,40
3710,B,126,220
3711,B,183,280
3712,B,162,140
3713,B,138,350
3714,B,114,310
3715,S,126,320
3716,B,108,390
3717,B,147,300
3718,B,109,460
3719,S,110,190
3720,S,174,110
3721,B,162,100
3722,S,130,480
3723,S,152,10
3724,S,131,360
3725,B,182,390
3726,B,171,420
3727,S,101,310
3728,S,140,10
3729,S,186,380
3730,S,133,350
3731,S,171,150
3732,B,163,290
3733,B,115,350
3734,B,167,490
3735,S,119,340
3736,S,128,250
3737,S,121,290
3738,S,141,190
3739,B,153,180
3740,S,146,160
3741,S,187,340
3742,S,101,420
3743,S,145,90
3744,S,160,230
3745,S,112,460
3746,B,195,450
3747,S,176,190
3748,B,161,120
3749,S,177,390
3750,S,165,420
3751,S,134,500
3752,B,154,210
3753,S,140,350
3754,S,137,30
3755,B,193,260
3756,B,129,50
3757,S,145,430
3758,B,175,400
3759,B,168,310
3760,S,199,320
3761,B,189,500
3762,B,145,200
3763,B,184,120
3764,S,180,490
3765,B,189,80
3766,B,170,250
3767,S,146,300
3768,B,119,410
3769,S,132,180
3770,B,168,120
3771,S,189,170
3772,B,100,130
3773,S,123,280
3774,B,120,350
3775,S,124,190
3776,S,111,450
3777,S,105,460
3778,B,138,350
3779,S,171,140
3780,B,136,440
3781,B,197,100
3782,S,146,420
3783,B,113,80
3784,S,115,180
3785,B,132,390
3786,S,137,380
3787,B,188,380
3788,S,150,340
3789,B,172,50
3790,B,171,320
3791,B,110,240
3792,S,108,250
3793,S,163,470
3794,S,113,240
3795,S,188,290
3796,B,128,30
3797,S,148,200
3798,S,168,380
3799,S,182,90
3800,S,164,300
3801,S,170,400
3802,B,116,160
3803,S,152,60
3804,S,174,240
3805,S,196,10
3806,B,155,400
3807,B,101,130
3808,B,121,380
3809,S,114,40
3810,S,135,160
3811,B,150,200
3812,S,105,220
3813,B,112,250
3814,B,192,110
3815,B,169,260
3816,B,120,160
3817,B,186,190
3818,B,116,10
3819,S,155,420
3820,B,176,140
3821,S,118,430
3822,S,135,260
3823,S,128,200
3824,S,148,160
3825,S,113,70
3826,B,158,30
3827,S,149,80
3828,S,172,30
3829,S,169,390
3830,B,150,60
3831,B,131,10
3832,B,121,430
3833,B,143,340
3834,B,154,270
3835,B,133,490
3836,B,177,480
3837,S,145,130
3838,S,153,220
3839,B,167,110
3840,B,146,220
3841,S,102,360
3842,S,126,50
3843,B,181,330
3844,S,161,10
3845,B,116,370
3846,B,120,380
3847,B,101,270
3848,S,160,210
3849,S,126,80
3850,B,150,100
3851,S,143,440
3852,B,171,330
3853,B,119,90
3854,B,194,70
3855,S,152,320
3856,S,171,490
3857,S,174,10
3858,S,156,410
3859,S,144,440
3860,S,102,260
3861,B,139,260
3862,S,102,360
3863,B,142,80
3864,S,129,310
3865,B,101,90
3866,S,115,50
3867,B,123,80
3868,S,117,60
3869,B,125,290
3870,B,133,470
3871,B,141,20
3872,B,191,280
3873,S,179,110
3874,B,142,210
3875,B,148,40
3876,B,128,470
3877,B,167,410
3878,S,179,220
3879,S,197,260
3880,B,178,60
3881,S,139,10
3882,S,140,60
3883,B,135,340
3884,S,108,300
3885,B,139,430
3886,S,151,250
3887,B,103,250
3888,S,192,440
3889,S,184,390
3890,S,127,20
3891,B,103,50
3892,B,134,90
3893,B,199,140
3894,S,198,170
3895,S,160,140
3896,S,145,160
3897,S,110,90
3898,S,195,420
3899,B,105,280
3900,B,125,20
3901,B,139,180
3902,S,179,360
3903,B,186,500
3904,S,103,470
3905,B,126,500
3906,S,132,30
3907,B,191,60
3908,B,105,470
3909,B,126,440
3910,S,187,210
3911,S,118,480
3912,S,113,300
3913,B,156,310
3914,B,133,210
3915,B,155,480
3916,B,132,440
3917,S,199,220
3918,S,149,270
3919,S,187,280
3920,S,182,260
3921,S,186,430
3922,B,147,10
3923,S,200,100
3924,B,177,170
3925,B,144,90
3926,B,126,360
3927,B,170,430
3928,S,133,100
3929,B,173,80
3930,S,130,470
3931,B,161,100
3932,S,164,320
3933,B,182,230
3934,B,131,200
3935,B,168,290
3936,B,139,90
3937,B,108,490
3938,B,184,420
3939,S,129,190
3940,B,127,320
3941,B,149,60
3942,B,100,430
3943,S,158,140
3944,S,101,340
3945,B,193,220
3946,B,166,270
3947,B,157,90
3948,S,131,70
3949,S,115,410
3950,B,179,190
3951,B,112,220
3952,B,181,210
3953,B,199,350
3954,S,162,90
3955,B,140,190
3956,S,176,130
3957,B,104,110
3958,B,138,90
3959,S,163,380
3960,B,133,40
3961,S,179,500
3962,B,150,10
3963,B,120,240
3964,B,193,470
3965,S,138,120
3966,S,137,250
3967,B,152,380
3968,S,148,490
3969,B,111,130
3970,S,188,30
3971,S,187,190
3972,S,130,310
3973,B,139,250
3974,S,179,490
3975,B,119,100
3976,S,156,450
3977,S,114,490
3978,S,181,430
3979,S,165,320
3980,B,171,200
3981,S,195,280
3982,S,113,230
3983,B,165,30
3984,B,141,20
3985,S,158,180
3986,S,117,350
3987,B,160,380
3988,B,148,120
3989,S,197,220
3990,B,110,40
3991,S,106,80
3992,S,162,200
3993,S,100,400
3994,S,170,460
3995,B,198,480
3996,B,174,50
3997,S,130,160
3998,S,103,330
3999,B,122,400
4000,B,151,200
4001,B,142,200
4002,B,111,410
4003,B,154,20
4004,B,153,420
4005,B,200,340
4006,B,138,470
4007,B,191,320
4008,B,115,430
4009,B,114,390
4010,B,174,90
4011,S,182,250
4012,S,140,490
4013,S,129,460
4014,S,112,430
4015,S,193,40
4016,B,122,330
4017,B,200,310
4018,S,191,440
4019,B,198,320
4020,S,111,240
4021,S,176,150
4022,S,148,100
4023,S,122,260
4024,B,195,280
4025,B,195,100
4026,B,123,260
4027,B,133,100
4028,S,120,30
4029,B,185,330
4030,S,108,460
4031,B,155,400
4032,S,178,130
4033,S,170,20
4034,S,132,250
4035,S,104,280
4036,B,122,30
4037,S,169,430
4038,S,123,90
4039,B,176,420
4040,B,126,310
4041,B,164,450
4042,B,119,70
4043,S,158,90
4044,S,168,70
4045,S,195,30
4046,S,182,380
4047,B,112,10
4048,S,190,390
4049,B,140,410
4050,S,109,120
4051,B,107,410
4052,B,142,10
4053,B,135,380
4054,B,125,160
4055,B,104,360
4056,S,180,50
4057,S,171,270
4058,S,166,60
4059,B,138,370
4060,B,100,410
4061,S,186,420
4062,B,188,220
4063,B,137,170
4064,B,103,140
4065,B,120,320
4066,B,121,240
4067,B,153,160
4068,B,123,320
4069,S,164,310
4070,S,149,410
4071,S,181,470
4072,B,166,80
4073,B,138,350
4074,B,179,410
4075,S,195,490
4076,S,132,450
4077,S,125,290
4078,B,101,230
4079,B,195,350
4080,S,104,320
4081,S,156,120
4082,S,188,180
4083,S,185,110
4084,S,100,170
4085,S,175,10
4086,B,103,300
4087,B,152,340
4088,S,137,320
4089,B,113,20
4090,B,172,10
4091,S,197,80
4092,B,122,480
4093,S,137,470
4094,B,157,310
4095,B,200,390
4096,S,111,270
4097,B,135,70
4098,B,178,360
4099,S,163,300
4100,B,188,120
4101,S,192,150
4102,B,169,140
4103,S,195,80
4104,B,150,190
4105,B,199,300
4106,B,148,310
4107,S,115,10
4108,S,130,500
4109,B,113,260
4110,B,111,200
4111,S,123,220
4112,B,105,420
4113,S,160,370
4114,B,117,310
4115,B,124,240
4116,S,177,110
4117,B,178,230
4118,S,157,360
4119,B,164,380
4120,S,115,60
4121,S,198,340
4122,S,145,70
4123,B,145,350
4124,B,178,400
4125,B,152,310
4126,B,185,200
4127,S,176,430
4128,S,168,410
4129,B,169,220
4130,S,194,170
4131,B,148,10
4132,S,158,160
4133,S,185,340
4134,S,115,110
4135,S,100,280
4136,S,184,230
4137,B,143,350
4138,B,188,190
4139,B,115,10
4140,B,108,260
4141,B,118,160
4142,S,186,370
4143,B,194,30
4144,S,136,380
4145,B,186,50
4146,B,106,280
4147,B,168,320
4148,S,199,210
4149,S,154,360
4150,B,145,90
4151,S,177,100
4152,B,129,420
4153,B,196,260
4154,B,160,290
4155,B,143,320
4156,B,104,260
4157,S,111,260
4158,B,199,310
4159,S,111,450
4160,B,151,400
4161,S,133,150
4162,S,108,140
4163,B,144,230
4164,S,124,300
4165,S,131,40
4166,B,111,320
4167,B,102,40
4168,S,186,20
4169,S,105,460
4170,B,162,430
4171,B,103,250
4172,B,193,190
4173,B,182,260
4174,B,135,60
4175,B,121,230
4176,S,170,460
4177,S,111,270
4178,S,177,350
4179,S,158,180
4180,B,199,170
4181,B,188,30
4182,B,143,460
4183,B,173,290
4184,S,141,450
4185,B,176,280
4186,S,111,300
4187,B,162,20
4188,B,123,290
4189,S,168,340
4190,B,120,360
4191,S,177,130
4192,S,200,180
4193,B,119,240
4194,B,145,30
4195,S,128,460
4196,B,102,430
4197,S,177,320
4198,S,155,410
4199,B,115,160
4200,B,110,90
4201,S,134,390
4202,B,193,60
4203,S,128,40
4204,B,192,180
4205,B,154,80
4206,S,116,190
4207,B,119,190
4208,B,181,320
4209,B,162,130
4210,B,140,410
4211,B,188,360
4212,B,138,190
4213,B,176,400
4214,S,184,170
4215,B,116,310
4216,S,174,60
4217,S,106,150
4218,S,142,400
4219,B,183,350
4220,S,165,450
4221,S,140,440
4222,S,113,310
4223,B,176,220
4224,B,114,90
4225,S,156,10
4226,B,148,370
4227,B,129,390
4228,B,189,410
4229,B,195,280
4230,B,183,140
4231,S,165,240
4232,B,126,190
4233,S,159,80
4234,B,133,190
4235,B,176,410
4236,B,171,130
4237,S,136,300
4238,S,154,380
4239,B,180,160
4240,S,128,310
4241,S,130,60
4242,S,136,480
4243,B,128,370
4244,B,121,70
4245,B,119,370
4246,B,119,90
4247,S,114,260
4248,S,128,370
4249,S,159,350
4250,B,112,310
4251,S,122,200
4252,S,190,280
4253,B,147,300
4254,B,142,240
4255,B,127,20
4256,S,126,60
4257,B,107,280
4258,B,147,50
4259,B,187,340
4260,B,160,390
4261,S,175,280
4262,S,121,240
4263,S,150,50
4264,B,187,490
4265,B,123,460
4266,B,129,300
4267,B,156,430
4268,B,103,160
4269,S,106,230
4270,S,109,210
4271,B,162,210
4272,B,184,80
4273,S,159,370
4274,B,193,130
4275,S,155,450
4276,B,181,110
4277,B,179,70
4278,B,168,220
4279,B,169,370
4280,B,101,240
4281,S,149,470
4282,S,186,240
4283,B,134,500
4284,B,138,200
4285,S,185,230
4286,B,191,300
4287,B,177,200
4288,B,137,340
4289,B,138,360
4290,S,167,160
4291,B,195,50
4292,B,108,490
4293,S,124,110
4294,S,138,460
4295,B,114,200
4296,B,155,170
4297,B,154,170
4298,B,102,470
4299,B,146,150
4300,S,195,400
4301,B,100,90
4302,S,175,310
4303,S,131,360
4304,B,126,100
4305,S,116,500
4306,S,166,270
4307,S,154,150
4308,S,144,420
4309,S,126,100
4310,B,172,480
4311,B,195,220
4312,S,177,340
4313,S,122,260
4314,S,120,280
4315,S,157,210
4316,S,149,350
4317,B,137,70
4318,S,103,40
4319,B,122,280
4320,S,189,40
4321,S,165,330
4322,S,160,460
4323,S,162,370
4324,S,169,490
4325,S,101,30
4326,B,180,170
4327,S,118,180
4328,B,189,220
4329,S,119,210
4330,B,138,20
4331,B,146,250
4332,B,142,250
4333,S,186,150
4334,S,146,390
4335,B,200,130
4336,B,154,310
4337,S,196,190
4338,B,148,330
4339,S,172,60
4340,S,191,240
4341,B,113,500
4342,S,165,380
4343,B,101,420
4344,B,115,300
4345,S,124,80
4346,B,129,230
4347,B,123,230
4348,S,197,150
4349,B,183,350
4350,S,188,150
4351,B,198,140
4352,B,171,280
4353,B,182,220
4354,B,151,200
4355,B,112,230
4356,B,184,180
4357,S,183,450
4358,S,144,260
4359,B,153,160
4360,B,157,110
4361,B,145,90
4362,S,133,280
4363,B,148,420
4364,B,175,160
4365,B,190,240
4366,B,149,270
4367,B,150,190
4368,B,148,130
4369,S,117,110
4370,B,198,330
4371,B,157,180
4372,S,130,330
4373,B,191,410
4374,B,161,20
4375,B,161,50
4376,B,172,230
4377,S,174,400
4378,B,180,400
4379,S,129,310
4380,B,161,210
4381,B,128,10
4382,S,117,340
4383,B,167,450
4384,S,137,470
4385,B,112,440
4386,S,160,10
4387,S,188,160
4388,S,124,400
4389,S,128,430
4390,B,101,230
4391,S,143,460
4392,B,150,160
4393,B,134,140
4394,B,133,500
4395,B,133,450
4396,S,160,300
4397,B,104,210
4398,B,118,460
4399,B,194,120
4400,S,183,160
4401,S,152,10
4402,B,158,300
4403,B,106,420
4404,S,114,160
4405,S,199,420
4406,B,190,280
4407,B,182,210
4408,S,144,320
4409,B,141,370
4410,S,109,490
4411,B,173,440
4412,B,141,250
4413,S,109,370
4414,B,123,10
4415,S,188,90
4416,B,115,380
4417,S,125,470
4418,S,174,280
4419,B,172,330
4420,B,157,320
4421,B,180,300
4422,B,130,20
4423,S,107,60
4424,B,180,430
4425,B,156,170
4426,S,101,410
4427,S,136,120
4428,B,161,20
4429,B,145,220
4430,B,126,190
4431,S,118,360
4432,S,114,240
4433,S,153,450
4434,S,191,450
4435,S,200,100
4436,S,109,240
4437,B,173,70
4438,B,187,170
4439,B,195,470
4440,S,194,420
4441,S,165,410
4442,S,139,360
4443,S,132,500
4444,B,140,40
4445,B,124,140
4446,B,141,420
4447,S,158,480
4448,S,104,340
4449,S,130,500
4450,B,182,290
4451,S,123,340
4452,B,119,20
4453,S,191,150
4454,S,151,150
4455,B,200,20
4456,S,171,230
4457,S,152,60
4458,B,159,350
4459,S,135,350
4460,S,111,110
4461,S,185,100
4462,B,152,40
4463,B,191,330
4464,S,144,20
4465,S,184,240
4466,B,183,370
4467,S,172,230
4468,B,127,450
4469,B,157,210
4470,B,137,230
4471,B,118,390
4472,B,113,380
4473,B,177,360
4474,B,192,100
4475,B,166,250
4476,B,168,500
4477,B,112,400
4478,B,127,140
4479,S,175,260
4480,S,153,190
4481,S,159,330
4482,S,138,10
4483,S,166,180
4484,S,169,480
4485,S,182,290
4486,B,103,110
4487,B,117,150
4488,B,181,330
4489,S,125,90
4490,B,154,410
4491,S,185,350
4492,B,133,270
4493,B,183,320
4494,B,110,460
4495,B,189,290
4496,S,163,460
4497,B,125,360
4498,B,157,290
4499,S,145,300
4500,S,133,280
4501,S,182,50
4502,S,100,300
4503,S,195,160
4504,B,173,20
4505,S,184,480
4506,S,180,40
4507,B,155,360
4508,S,126,390
4509,S,165,80
4510,S,103,420
4511,B,176,110
4512,B,136,220
4513,B,136,60
4514,B,111,90
4515,S,155,50
4516,B,134,260
4517,B,195,300
4518,S,168,270
4519,S,139,50
4520,S,154,230
4521,S,182,170
4522,B,129,210
4523,B,126,310
4524,B,169,110
4525,B,135,450
4526,S,125,470
4527,S,195,440
4528,S,129,230
4529,B,130,350
4530,B,160,450
4531,S,180,80
4532,S,105,490
4533,B,195,390
4534,S,156,410
4535,S,192,450
4536,S,188,260
4537,B,134,380
4538,B,183,450
4539,S,159,60
4540,B,100,360
4541,S,131,10
4542,B,158,330
4543,S,147,460
4544,B,164,100
4545,S,105,490
4546,B,176,30
4547,S,182,50
4548,B,193,170
4549,B,129,360
4550,B,122,230
4551,B,195,250
4552,B,102,380
4553,B,191,50
4554,S,166,360
4555,S,119,280
4556,S,148,60
4557,B,161,320
4558,S,163,400
4559,S,196,110
4560,B,123,430
4561,B,197,10
4562,B,149,410
4563,B,171,110
4564,S,143,70
4565,B,111,330
4566,S,148,230
4567,S,176,400
4568,S,166,70
4569,S,169,140
4570,B,198,390
4571,B,168,130
4572,S,152,380
4573,S,157,340
4574,S,189,470
4575,B,136,330
4576,S,131,210
4577,S,163,300
4578,S,200,310
4579,S,166,320
4580,B,103,500
4581,B,160,420
4582,B,121,70
4583,B,175,420
4584,S,103,210
4585,B,100,220
4586,B,169,240
4587,B,143,280
4588,B,102,370
4589,B,168,260
4590,S,130,410
4591,B,157,160
4592,B,178,410
4593,B,104,340
4594,B,101,140
4595,S,111,450
4596,B,129,70
4597,B,180,400
4598,B,165,150
4599,S,192,50
4600,S,166,20
4601,B,101,250
4602,B,137,230
4603,S,183,490
4604,S,150,460
4605,S,102,350
4606,B,192,200
4607,S,100,40
4608,B,153,80
4609,B,157,230
4610,S,147,480
4611,S,176,410
4612,B,111,280
4613,B,178,80
4614,S,148,100
4615,B,160,160
4616,S,163,350
4617,S,144,60
4618,S,120,310
4619,B,107,440
4620,B,121,320
4621,B,139,390
4622,B,184,50
4623,B,117,60
4624,B,171,490
4625,B,135,360
4626,S,115,500
4627,B,146,380
4628,S,193,240
4629,B,169,160
4630,B,167,440
4631,B,176,10
4632,S,129,170
4633,S,189,70
4634,B,170,360
4635,S,170,320
4636,S,110,170
4637,B,154,460
4638,S,157,170
4639,B,123,200
4640,B,160,150
4641,B,141,70
4642,B,193,130
4643,B,191,30
4644,B,133,260
4645,B,149,120
4646,S,124,140
4647,B,146,450
4648,B,116,460
4649,B,183,370
4650,B,172,230
4651,B,125,470
4652,S,131,70
4653,S,182,80
4654,S,153,380
4655,B,187,480
4656,S,181,10
4657,S,111,470
4658,B,134,140
4659,B,153,60
4660,S,157,300
4661,B,151,330
4662,B,112,460
4663,B,108,490
4664,S,114,120
4665,B,149,330
4666,B,118,160
4667,B,194,420
4668,B,135,420
4669,B,171,20
4670,S,192,440
4671,B,113,370
4672,B,185,260
4673,S,147,10
4674,B,149,470
4675,S,158,30
4676,S,138,440
4677,S,168,190
4678,S,102,210
4679,B,160,190
4680,S,113,20
4681,B,181,190
4682,B,115,220
4683,S,151,310
4684,S,173,340
4685,S,103,30
4686,S,150,80
4687,B,180,310
4688,S,193,150
4689,S,152,300
4690,B,163,230
4691,B,118,300
4692,B,171,370
4693,B,141,300
4694,S,138,340
4695,B,120,410
4696,B,176,170
4697,S,134,80
4698,B,116,150
4699,S,142,260
4700,B,155,260
4701,B,141,350
4702,B,100,10
4703,S,194,340
4704,B,118,400
4705,B,148,30
4706,S,180,280
4707,S,121,460
4708,B,106,300
4709,S,152,410
4710,B,199,20
4711,S,105,340
4712,S,199,260
4713,B,111,480
4714,S,107,170
4715,B,123,80
4716,B,144,60
4717,B,123,240
4718,B,148,380
4719,S,198,180
4720,S,157,490
4721,S,130,370
4722,B,184,210
4723,S,117,320
4724,B,169,480
4725,B,106,10
4726,B,154,100
4727,B,142,320
4728,B,105,480
4729,S,179,220
4730,B,170,310
4731,B,175,390
4732,S,133,60
4733,B,169,110
4734,S,115,460
4735,B,100,220
4736,S,168,470
4737,B,155,110
4738,B,110,20
4739,B,183,330
4740,S,105,230
4741,S,104,20
4742,B,116,290
4743,B,156,380
4744,S,142,220
4745,S,145,490
4746,B,169,370
4747,B,159,460
4748,S,140,330
4749,S,151,100
4750,S,149,120
4751,S,105,30
4752,S,177,60
4753,B,139,50
4754,B,161,180
4755,B,194,170
4756,B,198,50
4757,S,175,440
4758,B,180,490
4759,S,112,180
4760,S,178,400
4761,B,188,210
4762,S,107,260
4763,S,197,60
4764,S,153,410
4765,B,159,320
4766,S,116,370
4767,S,130,140
4768,B,153,70
4769,S,130,10
4770,B,166,470
4771,B,196,250
4772,S,117,220
4773,S,110,180
4774,B,101,100
4775,S,181,100
4776,S,198,30
